model_id,actual_zone,predicted_zone,count,percentage_of_actual_zone
random_forest_full_none,Zone_02,Zone_02,315,100.0
random_forest_full_none,Zone_02,Zone_03,0,0.0
random_forest_full_none,Zone_02,Zone_04,0,0.0
random_forest_full_none,Zone_02,Zone_05,0,0.0
random_forest_full_none,Zone_02,Zone_06,0,0.0
random_forest_full_none,Zone_02,Zone_07,0,0.0
random_forest_full_none,Zone_02,Zone_08,0,0.0
random_forest_full_none,Zone_02,Zone_09,0,0.0
random_forest_full_none,Zone_02,Zone_10,0,0.0
random_forest_full_none,Zone_03,Zone_01,0,0.0
random_forest_full_none,Zone_03,Zone_02,0,0.0
random_forest_full_none,Zone_03,Zone_03,364,100.0
random_forest_full_none,Zone_03,Zone_04,0,0.0
random_forest_full_none,Zone_03,Zone_05,0,0.0
random_forest_full_none,Zone_03,Zone_06,0,0.0
random_forest_full_none,Zone_03,Zone_07,0,0.0
random_forest_full_none,Zone_03,Zone_08,0,0.0
random_forest_full_none,Zone_03,Zone_09,0,0.0
random_forest_full_none,Zone_03,Zone_10,0,0.0
random_forest_full_none,Zone_04,Zone_01,0,0.0
random_forest_full_none,Zone_04,Zone_02,0,0.0
random_forest_full_none,Zone_04,Zone_03,0,0.0
random_forest_full_none,Zone_04,Zone_04,519,100.0
random_forest_full_none,Zone_04,Zone_05,0,0.0
random_forest_full_none,Zone_04,Zone_06,0,0.0
random_forest_full_none,Zone_04,Zone_07,0,0.0
random_forest_full_none,Zone_04,Zone_08,0,0.0
random_forest_full_none,Zone_04,Zone_09,0,0.0
random_forest_full_none,Zone_04,Zone_10,0,0.0
random_forest_full_none,Zone_05,Zone_01,0,0.0
random_forest_full_none,Zone_05,Zone_02,0,0.0
random_forest_full_none,Zone_05,Zone_03,0,0.0
random_forest_full_none,Zone_05,Zone_04,0,0.0
random_forest_full_none,Zone_05,Zone_05,153,100.0
random_forest_full_none,Zone_05,Zone_06,0,0.0
random_forest_full_none,Zone_05,Zone_07,0,0.0
random_forest_full_none,Zone_05,Zone_08,0,0.0
random_forest_full_none,Zone_05,Zone_09,0,0.0
random_forest_full_none,Zone_05,Zone_10,0,0.0
random_forest_full_none,Zone_06,Zone_01,0,0.0
random_forest_full_none,Zone_06,Zone_02,0,0.0
random_forest_full_none,Zone_06,Zone_03,0,0.0
random_forest_full_none,Zone_06,Zone_04,0,0.0
random_forest_full_none,Zone_06,Zone_05,0,0.0
random_forest_full_none,Zone_06,Zone_06,156,92.86
random_forest_full_none,Zone_06,Zone_07,12,7.14
random_forest_full_none,Zone_06,Zone_08,0,0.0
random_forest_full_none,Zone_06,Zone_09,0,0.0
random_forest_full_none,Zone_06,Zone_10,0,0.0
random_forest_full_none,Zone_07,Zone_01,0,0.0
random_forest_full_none,Zone_07,Zone_02,0,0.0
random_forest_full_none,Zone_07,Zone_03,0,0.0
random_forest_full_none,Zone_07,Zone_04,0,0.0
random_forest_full_none,Zone_07,Zone_05,0,0.0
random_forest_full_none,Zone_07,Zone_06,0,0.0
random_forest_full_none,Zone_07,Zone_07,856,78.75
random_forest_full_none,Zone_07,Zone_08,231,21.25
random_forest_full_none,Zone_07,Zone_09,0,0.0
random_forest_full_none,Zone_07,Zone_10,0,0.0
random_forest_full_none,Zone_08,Zone_01,0,0.0
random_forest_full_none,Zone_08,Zone_02,0,0.0
random_forest_full_none,Zone_08,Zone_03,0,0.0
random_forest_full_none,Zone_08,Zone_04,0,0.0
random_forest_full_none,Zone_08,Zone_05,0,0.0
random_forest_full_none,Zone_08,Zone_06,0,0.0
random_forest_full_none,Zone_08,Zone_07,63,7.26
random_forest_full_none,Zone_08,Zone_08,805,92.74
random_forest_full_none,Zone_08,Zone_09,0,0.0
random_forest_full_none,Zone_08,Zone_10,0,0.0
random_forest_full_none,Zone_09,Zone_01,0,0.0
random_forest_full_none,Zone_09,Zone_02,0,0.0
random_forest_full_none,Zone_09,Zone_03,0,0.0
random_forest_full_none,Zone_09,Zone_04,0,0.0
random_forest_full_none,Zone_09,Zone_05,0,0.0
random_forest_full_none,Zone_09,Zone_06,0,0.0
random_forest_full_none,Zone_09,Zone_07,0,0.0
random_forest_full_none,Zone_09,Zone_08,0,0.0
random_forest_full_none,Zone_09,Zone_09,46,100.0
random_forest_full_none,Zone_09,Zone_10,0,0.0
random_forest_full_none,Zone_10,Zone_01,0,0.0
random_forest_full_none,Zone_10,Zone_02,0,0.0
random_forest_full_none,Zone_10,Zone_03,0,0.0
random_forest_full_none,Zone_10,Zone_04,0,0.0
random_forest_full_none,Zone_10,Zone_05,0,0.0
random_forest_full_none,Zone_10,Zone_06,0,0.0
random_forest_full_none,Zone_10,Zone_07,0,0.0
random_forest_full_none,Zone_10,Zone_08,0,0.0
random_forest_full_none,Zone_10,Zone_09,0,0.0
random_forest_full_none,Zone_10,Zone_10,232,100.0
random_forest_full_balanced,Zone_01,Zone_01,248,100.0
random_forest_full_balanced,Zone_01,Zone_02,0,0.0
random_forest_full_balanced,Zone_01,Zone_03,0,0.0
random_forest_full_balanced,Zone_01,Zone_04,0,0.0
random_forest_full_balanced,Zone_01,Zone_05,0,0.0
random_forest_full_balanced,Zone_01,Zone_06,0,0.0
random_forest_full_balanced,Zone_01,Zone_07,0,0.0
random_forest_full_balanced,Zone_01,Zone_08,0,0.0
random_forest_full_balanced,Zone_01,Zone_09,0,0.0
random_forest_full_balanced,Zone_01,Zone_10,0,0.0
random_forest_full_balanced,Zone_02,Zone_01,0,0.0
random_forest_full_balanced,Zone_02,Zone_02,315,100.0
random_forest_full_balanced,Zone_02,Zone_03,0,0.0
random_forest_full_balanced,Zone_02,Zone_04,0,0.0
random_forest_full_balanced,Zone_02,Zone_05,0,0.0
random_forest_full_balanced,Zone_02,Zone_06,0,0.0
random_forest_full_balanced,Zone_02,Zone_07,0,0.0
random_forest_full_balanced,Zone_02,Zone_08,0,0.0
random_forest_full_balanced,Zone_02,Zone_09,0,0.0
random_forest_full_balanced,Zone_02,Zone_10,0,0.0
random_forest_full_balanced,Zone_03,Zone_01,0,0.0
random_forest_full_balanced,Zone_03,Zone_02,0,0.0
random_forest_full_balanced,Zone_03,Zone_03,364,100.0
random_forest_full_balanced,Zone_03,Zone_04,0,0.0
random_forest_full_balanced,Zone_03,Zone_05,0,0.0
random_forest_full_balanced,Zone_03,Zone_06,0,0.0
random_forest_full_balanced,Zone_03,Zone_07,0,0.0
random_forest_full_balanced,Zone_03,Zone_08,0,0.0
random_forest_full_balanced,Zone_03,Zone_09,0,0.0
random_forest_full_balanced,Zone_03,Zone_10,0,0.0
random_forest_full_balanced,Zone_04,Zone_01,0,0.0
random_forest_full_balanced,Zone_04,Zone_02,0,0.0
random_forest_full_balanced,Zone_04,Zone_03,0,0.0
random_forest_full_balanced,Zone_04,Zone_04,519,100.0
random_forest_full_balanced,Zone_04,Zone_05,0,0.0
random_forest_full_balanced,Zone_04,Zone_06,0,0.0
random_forest_full_balanced,Zone_04,Zone_07,0,0.0
random_forest_full_balanced,Zone_04,Zone_08,0,0.0
random_forest_full_balanced,Zone_04,Zone_09,0,0.0
random_forest_full_balanced,Zone_04,Zone_10,0,0.0
random_forest_full_balanced,Zone_05,Zone_01,0,0.0
random_forest_full_balanced,Zone_05,Zone_02,0,0.0
random_forest_full_balanced,Zone_05,Zone_03,0,0.0
random_forest_full_balanced,Zone_05,Zone_04,0,0.0
random_forest_full_balanced,Zone_05,Zone_05,153,100.0
random_forest_full_balanced,Zone_05,Zone_06,0,0.0
random_forest_full_balanced,Zone_05,Zone_07,0,0.0
random_forest_full_balanced,Zone_05,Zone_08,0,0.0
random_forest_full_balanced,Zone_05,Zone_09,0,0.0
random_forest_full_balanced,Zone_05,Zone_10,0,0.0
random_forest_full_balanced,Zone_06,Zone_01,0,0.0
random_forest_full_balanced,Zone_06,Zone_02,0,0.0
random_forest_full_balanced,Zone_06,Zone_03,0,0.0
random_forest_full_balanced,Zone_06,Zone_04,0,0.0
random_forest_full_balanced,Zone_06,Zone_05,0,0.0
random_forest_full_balanced,Zone_06,Zone_06,156,92.86
random_forest_full_balanced,Zone_06,Zone_07,12,7.14
random_forest_full_balanced,Zone_06,Zone_08,0,0.0
random_forest_full_balanced,Zone_06,Zone_09,0,0.0
random_forest_full_balanced,Zone_06,Zone_10,0,0.0
random_forest_full_balanced,Zone_07,Zone_01,0,0.0
random_forest_full_balanced,Zone_07,Zone_02,0,0.0
random_forest_full_balanced,Zone_07,Zone_03,0,0.0
random_forest_full_balanced,Zone_07,Zone_04,0,0.0
random_forest_full_balanced,Zone_07,Zone_05,0,0.0
random_forest_full_balanced,Zone_07,Zone_06,0,0.0
random_forest_full_balanced,Zone_07,Zone_07,840,77.28
random_forest_full_balanced,Zone_07,Zone_08,247,22.72
random_forest_full_balanced,Zone_07,Zone_09,0,0.0
random_forest_full_balanced,Zone_07,Zone_10,0,0.0
random_forest_full_balanced,Zone_08,Zone_01,0,0.0
random_forest_full_balanced,Zone_08,Zone_02,0,0.0
random_forest_full_balanced,Zone_08,Zone_03,0,0.0
random_forest_full_balanced,Zone_08,Zone_04,0,0.0
random_forest_full_balanced,Zone_08,Zone_05,0,0.0
random_forest_full_balanced,Zone_08,Zone_06,0,0.0
random_forest_full_balanced,Zone_08,Zone_07,52,5.99
random_forest_full_balanced,Zone_08,Zone_08,816,94.01
random_forest_full_balanced,Zone_08,Zone_09,0,0.0
random_forest_full_balanced,Zone_08,Zone_10,0,0.0
random_forest_full_balanced,Zone_09,Zone_01,0,0.0
random_forest_full_balanced,Zone_09,Zone_02,0,0.0
random_forest_full_balanced,Zone_09,Zone_03,0,0.0
random_forest_full_balanced,Zone_09,Zone_04,0,0.0
random_forest_full_balanced,Zone_09,Zone_05,0,0.0
random_forest_full_balanced,Zone_09,Zone_06,0,0.0
random_forest_full_balanced,Zone_09,Zone_07,0,0.0
random_forest_full_balanced,Zone_09,Zone_08,0,0.0
random_forest_full_balanced,Zone_09,Zone_09,46,100.0
random_forest_full_balanced,Zone_09,Zone_10,0,0.0
random_forest_full_balanced,Zone_10,Zone_01,0,0.0
random_forest_full_balanced,Zone_10,Zone_02,0,0.0
random_forest_full_balanced,Zone_10,Zone_03,0,0.0
random_forest_full_balanced,Zone_10,Zone_04,0,0.0
random_forest_full_balanced,Zone_10,Zone_05,0,0.0
random_forest_full_balanced,Zone_10,Zone_06,0,0.0
random_forest_full_balanced,Zone_10,Zone_07,0,0.0
random_forest_full_balanced,Zone_10,Zone_08,0,0.0
random_forest_full_balanced,Zone_10,Zone_09,0,0.0
random_forest_full_balanced,Zone_10,Zone_10,232,100.0
random_forest_blind_none,Zone_01,Zone_01,0,0.0
random_forest_blind_none,Zone_01,Zone_02,0,0.0
random_forest_blind_none,Zone_01,Zone_03,0,0.0
random_forest_blind_none,Zone_01,Zone_04,0,0.0
random_forest_blind_none,Zone_01,Zone_05,0,0.0
random_forest_blind_none,Zone_01,Zone_06,0,0.0
random_forest_blind_none,Zone_01,Zone_07,195,78.63
random_forest_blind_none,Zone_01,Zone_08,53,21.37
random_forest_blind_none,Zone_01,Zone_09,0,0.0
random_forest_blind_none,Zone_01,Zone_10,0,0.0
random_forest_blind_none,Zone_02,Zone_01,0,0.0
random_forest_blind_none,Zone_02,Zone_02,1,0.32
random_forest_blind_none,Zone_02,Zone_03,1,0.32
random_forest_blind_none,Zone_02,Zone_04,0,0.0
random_forest_blind_none,Zone_02,Zone_05,0,0.0
random_forest_blind_none,Zone_02,Zone_06,0,0.0
random_forest_blind_none,Zone_02,Zone_07,237,75.24
random_forest_blind_none,Zone_02,Zone_08,76,24.13
random_forest_blind_none,Zone_02,Zone_09,0,0.0
random_forest_blind_none,Zone_02,Zone_10,0,0.0
random_forest_blind_none,Zone_03,Zone_01,0,0.0
random_forest_blind_none,Zone_03,Zone_02,1,0.27
random_forest_blind_none,Zone_03,Zone_03,0,0.0
random_forest_blind_none,Zone_03,Zone_04,3,0.82
random_forest_blind_none,Zone_03,Zone_05,0,0.0
random_forest_blind_none,Zone_03,Zone_06,0,0.0
random_forest_blind_none,Zone_03,Zone_07,273,75.0
random_forest_blind_none,Zone_03,Zone_08,87,23.9
random_forest_blind_none,Zone_03,Zone_09,0,0.0
random_forest_blind_none,Zone_03,Zone_10,0,0.0
random_forest_blind_none,Zone_04,Zone_01,0,0.0
random_forest_blind_none,Zone_04,Zone_02,0,0.0
random_forest_blind_none,Zone_04,Zone_03,0,0.0
random_forest_blind_none,Zone_04,Zone_04,3,0.58
random_forest_blind_none,Zone_04,Zone_05,0,0.0
random_forest_blind_none,Zone_04,Zone_06,0,0.0
random_forest_blind_none,Zone_04,Zone_07,397,76.49
random_forest_blind_none,Zone_04,Zone_08,119,22.93
random_forest_blind_none,Zone_04,Zone_09,0,0.0
random_forest_blind_none,Zone_04,Zone_10,0,0.0
random_forest_blind_none,Zone_05,Zone_01,0,0.0
random_forest_blind_none,Zone_05,Zone_02,0,0.0
random_forest_blind_none,Zone_05,Zone_03,0,0.0
random_forest_blind_none,Zone_05,Zone_04,0,0.0
random_forest_blind_none,Zone_05,Zone_05,0,0.0
random_forest_blind_none,Zone_05,Zone_06,0,0.0
random_forest_blind_none,Zone_05,Zone_07,116,75.82
random_forest_blind_none,Zone_05,Zone_08,37,24.18
random_forest_blind_none,Zone_05,Zone_09,0,0.0
random_forest_blind_none,Zone_05,Zone_10,0,0.0
random_forest_blind_none,Zone_06,Zone_01,0,0.0
random_forest_blind_none,Zone_06,Zone_02,0,0.0
random_forest_blind_none,Zone_06,Zone_03,1,0.6
random_forest_blind_none,Zone_06,Zone_04,0,0.0
random_forest_blind_none,Zone_06,Zone_05,0,0.0
random_forest_blind_none,Zone_06,Zone_06,0,0.0
random_forest_blind_none,Zone_06,Zone_07,126,75.0
random_forest_blind_none,Zone_06,Zone_08,41,24.4
random_forest_blind_none,Zone_06,Zone_09,0,0.0
random_forest_blind_none,Zone_06,Zone_10,0,0.0
random_forest_blind_none,Zone_07,Zone_01,0,0.0
random_forest_blind_none,Zone_07,Zone_02,1,0.09
random_forest_blind_none,Zone_07,Zone_03,2,0.18
random_forest_blind_none,Zone_07,Zone_04,8,0.74
random_forest_blind_none,Zone_07,Zone_05,0,0.0
random_forest_blind_none,Zone_07,Zone_06,0,0.0
random_forest_blind_none,Zone_07,Zone_07,862,79.3
random_forest_blind_none,Zone_07,Zone_08,214,19.69
random_forest_blind_none,Zone_07,Zone_09,0,0.0
random_forest_blind_none,Zone_07,Zone_10,0,0.0
random_forest_blind_none,Zone_08,Zone_01,0,0.0
random_forest_blind_none,Zone_08,Zone_02,0,0.0
random_forest_blind_none,Zone_08,Zone_03,0,0.0
random_forest_blind_none,Zone_08,Zone_04,9,1.04
random_forest_blind_none,Zone_08,Zone_05,0,0.0
random_forest_blind_none,Zone_08,Zone_06,0,0.0
random_forest_blind_none,Zone_08,Zone_07,652,75.12
random_forest_blind_none,Zone_08,Zone_08,207,23.85
random_forest_blind_none,Zone_08,Zone_09,0,0.0
random_forest_blind_none,Zone_08,Zone_10,0,0.0
random_forest_blind_none,Zone_09,Zone_01,0,0.0
random_forest_blind_none,Zone_09,Zone_02,0,0.0
random_forest_blind_none,Zone_09,Zone_03,0,0.0
random_forest_blind_none,Zone_09,Zone_04,1,2.17
random_forest_blind_none,Zone_09,Zone_05,0,0.0
random_forest_blind_none,Zone_09,Zone_06,0,0.0
random_forest_blind_none,Zone_09,Zone_07,35,76.09
random_forest_blind_none,Zone_09,Zone_08,10,21.74
random_forest_blind_none,Zone_09,Zone_09,0,0.0
random_forest_blind_none,Zone_09,Zone_10,0,0.0
random_forest_blind_none,Zone_10,Zone_01,0,0.0
random_forest_blind_none,Zone_10,Zone_02,0,0.0
random_forest_blind_none,Zone_10,Zone_03,0,0.0
random_forest_blind_none,Zone_10,Zone_04,0,0.0
random_forest_blind_none,Zone_10,Zone_05,0,0.0
random_forest_blind_none,Zone_10,Zone_06,0,0.0
random_forest_blind_none,Zone_10,Zone_07,179,77.16
random_forest_blind_none,Zone_10,Zone_08,53,22.84
random_forest_blind_none,Zone_10,Zone_09,0,0.0
random_forest_blind_none,Zone_10,Zone_10,0,0.0
random_forest_blind_balanced,Zone_01,Zone_01,19,7.66
random_forest_blind_balanced,Zone_01,Zone_02,20,8.06
random_forest_blind_balanced,Zone_01,Zone_03,23,9.27
random_forest_blind_balanced,Zone_01,Zone_04,26,10.48
random_forest_blind_balanced,Zone_01,Zone_05,18,7.26
random_forest_blind_balanced,Zone_01,Zone_06,14,5.65
random_forest_blind_balanced,Zone_01,Zone_07,55,22.18
random_forest_blind_balanced,Zone_01,Zone_08,57,22.98
random_forest_blind_balanced,Zone_01,Zone_09,3,1.21
random_forest_blind_balanced,Zone_01,Zone_10,13,5.24
random_forest_blind_balanced,Zone_02,Zone_01,32,10.16
random_forest_blind_balanced,Zone_02,Zone_02,24,7.62
random_forest_blind_balanced,Zone_02,Zone_03,22,6.98
random_forest_blind_balanced,Zone_02,Zone_04,37,11.75
random_forest_blind_balanced,Zone_02,Zone_05,13,4.13
random_forest_blind_balanced,Zone_02,Zone_06,21,6.67
random_forest_blind_balanced,Zone_02,Zone_07,65,20.63
random_forest_blind_balanced,Zone_02,Zone_08,59,18.73
random_forest_blind_balanced,Zone_02,Zone_09,11,3.49
random_forest_blind_balanced,Zone_02,Zone_10,31,9.84
random_forest_blind_balanced,Zone_03,Zone_01,26,7.14
random_forest_blind_balanced,Zone_03,Zone_02,33,9.07
random_forest_blind_balanced,Zone_03,Zone_03,26,7.14
random_forest_blind_balanced,Zone_03,Zone_04,48,13.19
random_forest_blind_balanced,Zone_03,Zone_05,8,2.2
random_forest_blind_balanced,Zone_03,Zone_06,24,6.59
random_forest_blind_balanced,Zone_03,Zone_07,88,24.18
random_forest_blind_balanced,Zone_03,Zone_08,80,21.98
random_forest_blind_balanced,Zone_03,Zone_09,6,1.65
random_forest_blind_balanced,Zone_03,Zone_10,25,6.87
random_forest_blind_balanced,Zone_04,Zone_01,41,7.9
random_forest_blind_balanced,Zone_04,Zone_02,46,8.86
random_forest_blind_balanced,Zone_04,Zone_03,49,9.44
random_forest_blind_balanced,Zone_04,Zone_04,53,10.21
random_forest_blind_balanced,Zone_04,Zone_05,33,6.36
random_forest_blind_balanced,Zone_04,Zone_06,26,5.01
random_forest_blind_balanced,Zone_04,Zone_07,135,26.01
random_forest_blind_balanced,Zone_04,Zone_08,97,18.69
random_forest_blind_balanced,Zone_04,Zone_09,7,1.35
random_forest_blind_balanced,Zone_04,Zone_10,32,6.17
random_forest_blind_balanced,Zone_05,Zone_01,17,11.11
random_forest_blind_balanced,Zone_05,Zone_02,14,9.15
random_forest_blind_balanced,Zone_05,Zone_03,17,11.11
random_forest_blind_balanced,Zone_05,Zone_04,19,12.42
random_forest_blind_balanced,Zone_05,Zone_05,4,2.61
random_forest_blind_balanced,Zone_05,Zone_06,10,6.54
random_forest_blind_balanced,Zone_05,Zone_07,26,16.99
random_forest_blind_balanced,Zone_05,Zone_08,36,23.53
random_forest_blind_balanced,Zone_05,Zone_09,2,1.31
random_forest_blind_balanced,Zone_05,Zone_10,8,5.23
random_forest_blind_balanced,Zone_06,Zone_01,17,10.12
random_forest_blind_balanced,Zone_06,Zone_02,11,6.55
random_forest_blind_balanced,Zone_06,Zone_03,17,10.12
random_forest_blind_balanced,Zone_06,Zone_04,16,9.52
random_forest_blind_balanced,Zone_06,Zone_05,11,6.55
random_forest_blind_balanced,Zone_06,Zone_06,6,3.57
random_forest_blind_balanced,Zone_06,Zone_07,40,23.81
random_forest_blind_balanced,Zone_06,Zone_08,30,17.86
random_forest_blind_balanced,Zone_06,Zone_09,1,0.6
random_forest_blind_balanced,Zone_06,Zone_10,19,11.31
random_forest_blind_balanced,Zone_07,Zone_01,85,7.82
random_forest_blind_balanced,Zone_07,Zone_02,114,10.49
random_forest_blind_balanced,Zone_07,Zone_03,88,8.1
random_forest_blind_balanced,Zone_07,Zone_04,147,13.52
random_forest_blind_balanced,Zone_07,Zone_05,47,4.32
random_forest_blind_balanced,Zone_07,Zone_06,74,6.81
random_forest_blind_balanced,Zone_07,Zone_07,255,23.46
random_forest_blind_balanced,Zone_07,Zone_08,179,16.47
random_forest_blind_balanced,Zone_07,Zone_09,19,1.75
random_forest_blind_balanced,Zone_07,Zone_10,79,7.27
random_forest_blind_balanced,Zone_08,Zone_01,63,7.26
random_forest_blind_balanced,Zone_08,Zone_02,76,8.76
random_forest_blind_balanced,Zone_08,Zone_03,87,10.02
random_forest_blind_balanced,Zone_08,Zone_04,109,12.56
random_forest_blind_balanced,Zone_08,Zone_05,36,4.15
random_forest_blind_balanced,Zone_08,Zone_06,45,5.18
random_forest_blind_balanced,Zone_08,Zone_07,176,20.28
random_forest_blind_balanced,Zone_08,Zone_08,189,21.77
random_forest_blind_balanced,Zone_08,Zone_09,11,1.27
random_forest_blind_balanced,Zone_08,Zone_10,76,8.76
random_forest_blind_balanced,Zone_09,Zone_01,6,13.04
random_forest_blind_balanced,Zone_09,Zone_02,2,4.35
random_forest_blind_balanced,Zone_09,Zone_03,0,0.0
random_forest_blind_balanced,Zone_09,Zone_04,11,23.91
random_forest_blind_balanced,Zone_09,Zone_05,2,4.35
random_forest_blind_balanced,Zone_09,Zone_06,2,4.35
random_forest_blind_balanced,Zone_09,Zone_07,11,23.91
random_forest_blind_balanced,Zone_09,Zone_08,10,21.74
random_forest_blind_balanced,Zone_09,Zone_09,0,0.0
random_forest_blind_balanced,Zone_09,Zone_10,2,4.35
random_forest_blind_balanced,Zone_10,Zone_01,14,6.03
random_forest_blind_balanced,Zone_10,Zone_02,16,6.9
random_forest_blind_balanced,Zone_10,Zone_03,20,8.62
random_forest_blind_balanced,Zone_10,Zone_04,23,9.91
random_forest_blind_balanced,Zone_10,Zone_05,11,4.74
random_forest_blind_balanced,Zone_10,Zone_06,15,6.47
random_forest_blind_balanced,Zone_10,Zone_07,59,25.43
random_forest_blind_balanced,Zone_10,Zone_08,56,24.14
random_forest_blind_balanced,Zone_10,Zone_09,5,2.16
random_forest_blind_balanced,Zone_10,Zone_10,13,5.6
